Student_ID,Math,Science,English,Arts,Computer,Social_Studies,PE,Interest,Strength,Recommended_Career,Subjects_Needed
8231,71,56,56,52,98,67,85,Healthcare,Computer,Cybersecurity Analyst,"Computer, Math"
8232,65,91,50,85,97,56,65,Robotics,Computer,Scientist,"Math, Science"
8233,73,66,58,50,85,63,61,Leadership,Computer,Blockchain Developer,"Computer, Math"
8234,77,61,74,79,61,96,84,Finance,Social,Counselor,"Social Studies, Biology"
8235,74,77,93,69,92,74,80,Healthcare,English,Content Creator,English
8236,83,64,94,72,74,84,53,Coding,English,Content Creator,English
8237,91,83,67,63,89,87,52,Writing,Math,Cybersecurity Analyst,"Computer, Math"
8238,94,70,81,71,99,85,79,Writing,Computer,Blockchain Developer,"Computer, Math"
8239,77,76,88,77,92,59,60,Painting,Computer,Game Developer,"Computer, Math"
8240,62,66,89,91,74,63,50,Painting,Arts,Graphic Designer,"Arts, Computer"
8241,59,61,54,68,100,92,71,Robotics,Computer,Doctor,"Biology, Science"
8242,99,78,60,76,63,82,69,Writing,Math,Blockchain Developer,"Computer, Math"
8243,91,81,90,81,72,63,56,Painting,Math,Software Developer,"Computer, Math"
8244,98,56,84,78,87,61,88,Robotics,Math,Scientist,"Math, Science"
8245,78,63,91,50,62,56,54,Event Management,English,Journalist,"English, Social Studies"
8246,73,90,77,53,56,64,73,Coding,Science,Astronomer,"Math, Science"
8247,58,77,71,60,55,86,66,History,Social,Counselor,"Social Studies, Biology"
8248,99,58,93,74,97,63,64,Coding,Math,Astronomer,"Math, Science"
8249,73,90,92,55,55,99,89,History,Social,Historian,"History, Social Studies"
8250,95,92,71,53,62,70,50,Nature,Math,Game Developer,"Computer, Math"
8251,83,63,90,58,74,71,95,Coding,PE,Athlete,"PE, Biology"
8252,61,75,84,62,100,97,91,Event Management,Computer,Game Developer,"Computer, Math"
8253,73,52,89,99,100,63,98,Teaching,Computer,Blockchain Developer,"Computer, Math"
8254,80,67,56,85,74,84,88,Event Management,PE,Sports Physiotherapist,"PE, Biology"
8255,81,86,92,89,94,62,62,Finance,Computer,Blockchain Developer,"Computer, Math"
8256,51,99,89,77,58,82,63,Finance,Science,Software Developer,"Computer, Math"
8257,62,80,91,50,93,88,53,Writing,Computer,Game Developer,"Computer, Math"
8258,92,76,59,73,87,67,76,Painting,Math,Blockchain Developer,"Computer, Math"
8259,100,72,95,63,55,73,71,Robotics,Math,Astronomer,"Math, Science"
8260,92,75,54,97,64,56,62,Finance,Arts,Fashion Designer,Arts
8261,69,97,54,94,69,85,70,Sports,Science,Game Developer,"Computer, Math"
8262,83,99,94,80,91,63,80,Robotics,Science,Scientist,"Math, Science"
8263,67,88,58,59,100,59,85,Nature,Computer,Software Developer,"Computer, Math"
8264,80,74,68,96,70,98,100,Writing,PE,Sports Physiotherapist,"PE, Biology"
8265,51,82,74,86,59,84,53,Painting,Arts,Fashion Designer,Arts
8266,64,59,79,50,65,98,77,Sports,Social,Political Scientist,"History, Social Studies"
8267,87,55,94,99,90,89,55,Sports,Arts,Graphic Designer,"Arts, Computer"
8268,53,100,56,68,96,82,55,Event Management,Science,Cybersecurity Analyst,"Computer, Math"
8269,99,79,79,86,81,97,58,Nature,Math,Game Developer,"Computer, Math"
8270,86,75,86,98,63,51,79,Coding,Arts,Fashion Designer,Arts
8271,56,54,62,72,75,74,62,Robotics,Computer,Engineer,"Math, Computer, Science"
8272,82,54,86,58,93,52,50,Robotics,Computer,Scientist,"Math, Science"
8273,59,55,60,66,72,57,56,Painting,Computer,Software Developer,"Computer, Math"
8274,87,83,78,52,98,54,69,Finance,Computer,Cybersecurity Analyst,"Computer, Math"
8275,77,83,88,51,83,71,69,Robotics,English,Public Relations Manager,"English, Social Studies"
8276,94,76,60,60,66,89,73,History,Math,Cybersecurity Analyst,"Computer, Math"
8277,88,65,81,92,94,68,90,Writing,Computer,Game Developer,"Computer, Math"
8278,69,61,80,93,50,60,56,Robotics,Arts,Animator,"Arts, Computer"
8279,88,89,50,83,68,61,76,Leadership,Science,Software Developer,"Computer, Math"
8280,100,74,91,74,88,70,88,Event Management,Math,Blockchain Developer,"Computer, Math"
8281,100,84,75,74,100,93,77,Event Management,Math,Software Developer,"Computer, Math"
8282,72,60,75,60,53,88,99,Finance,PE,Coach,"PE, Biology"
8283,78,94,99,79,92,87,94,Writing,English,Content Creator,English
8284,87,81,81,83,87,96,76,Sports,Social,Political Scientist,"History, Social Studies"
8285,97,83,78,73,72,87,66,Leadership,Math,Cybersecurity Analyst,"Computer, Math"
8286,55,63,66,51,59,56,75,Writing,PE,Fitness Entrepreneur,"PE, Business Studies"
8287,81,81,64,74,61,74,50,Leadership,Math,Software Developer,"Computer, Math"
8288,54,94,95,92,53,98,66,Painting,Social,Counselor,"Social Studies, Biology"
8289,83,72,98,77,65,68,76,History,English,Journalist,"English, Social Studies"
8290,68,75,94,93,63,52,51,Sports,English,Content Creator,English
8291,61,82,75,54,79,55,62,Writing,Science,Game Developer,"Computer, Math"
8292,55,77,66,86,97,79,75,Writing,Computer,Blockchain Developer,"Computer, Math"
8293,88,78,75,57,78,97,50,Coding,Social,Counselor,"Social Studies, Biology"
8294,55,62,95,92,68,94,67,Sports,English,Journalist,"English, Social Studies"
8295,75,88,80,58,59,75,50,Painting,Science,Game Developer,"Computer, Math"
8296,70,84,78,100,92,74,77,Nature,Arts,Graphic Designer,"Arts, Computer"
8297,85,63,64,72,60,82,60,Healthcare,Math,Software Developer,"Computer, Math"
8298,79,59,70,57,82,70,84,Nature,PE,Fitness Entrepreneur,"PE, Business Studies"
8299,73,78,71,71,83,67,63,Writing,Computer,Game Developer,"Computer, Math"
8300,68,87,66,60,79,69,82,Coding,Science,Doctor,"Biology, Science"
8301,62,99,70,67,68,87,90,Teaching,Science,Blockchain Developer,"Computer, Math"
8302,71,64,86,62,68,74,57,Finance,English,Public Relations Manager,"English, Social Studies"
8303,89,88,100,93,61,68,89,Finance,English,Digital Marketer,"English, Business Studies"
8304,71,87,66,64,78,53,88,History,PE,Fitness Entrepreneur,"PE, Business Studies"
8305,84,70,65,88,63,84,92,Painting,PE,Athlete,"PE, Biology"
8306,96,55,77,59,79,84,80,Painting,Math,Game Developer,"Computer, Math"
8307,95,80,51,82,75,63,72,Healthcare,Math,Game Developer,"Computer, Math"
8308,72,68,76,90,99,78,70,History,Computer,Software Developer,"Computer, Math"
8309,70,79,65,78,66,87,72,Sports,Social,Political Scientist,"History, Social Studies"
8310,69,95,90,79,79,64,59,Healthcare,Science,Blockchain Developer,"Computer, Math"
8311,60,54,90,68,90,70,97,Coding,PE,Fitness Entrepreneur,"PE, Business Studies"
8312,63,50,66,57,62,71,66,Robotics,Social,Historian,"History, Social Studies"
8313,81,66,50,58,74,93,74,Finance,Social,Historian,"History, Social Studies"
8314,73,96,55,61,81,87,91,Painting,Science,Blockchain Developer,"Computer, Math"
8315,59,55,88,81,54,55,67,Leadership,English,Digital Marketer,"English, Business Studies"
8316,78,68,77,98,52,78,54,Leadership,Arts,Interior Designer,"Arts, Math"
8317,81,94,99,93,70,98,68,Teaching,English,Journalist,"English, Social Studies"
8318,59,98,87,99,91,54,93,Nature,Arts,Graphic Designer,"Arts, Computer"
8319,92,50,63,93,69,67,77,Writing,Arts,Interior Designer,"Arts, Math"
8320,71,51,58,65,85,58,84,Leadership,Computer,Cybersecurity Analyst,"Computer, Math"
8321,64,51,79,92,93,51,55,Finance,Computer,Game Developer,"Computer, Math"
8322,87,80,53,83,84,60,79,Finance,Math,Software Developer,"Computer, Math"
8323,57,98,97,77,81,90,96,Writing,Science,Software Developer,"Computer, Math"
8324,93,87,88,76,59,92,54,Finance,Math,Cybersecurity Analyst,"Computer, Math"
8325,79,75,79,72,91,56,75,Teaching,Computer,Game Developer,"Computer, Math"
8326,97,99,81,79,57,71,50,Painting,Science,Game Developer,"Computer, Math"
8327,59,59,89,60,68,84,64,Finance,English,Content Creator,English
8328,79,86,93,74,97,70,57,Robotics,Computer,Engineer,"Math, Computer, Science"
8329,85,77,61,81,76,73,97,Nature,PE,Fitness Entrepreneur,"PE, Business Studies"
8330,56,52,96,75,51,80,95,Writing,English,Journalist,"English, Social Studies"
8331,66,68,69,88,99,88,93,History,Computer,Software Developer,"Computer, Math"
8332,93,84,63,95,52,62,77,Healthcare,Arts,Animator,"Arts, Computer"
8333,53,77,95,79,68,64,84,Sports,English,Public Relations Manager,"English, Social Studies"
8334,97,61,65,68,70,68,88,Finance,Math,Software Developer,"Computer, Math"
8335,72,83,58,78,80,63,83,Finance,Science,Blockchain Developer,"Computer, Math"
8336,97,95,100,82,85,88,100,Finance,English,Digital Marketer,"English, Business Studies"
8337,81,90,97,91,65,63,99,Painting,PE,Athlete,"PE, Biology"
8338,71,70,67,82,78,68,67,Sports,Arts,Graphic Designer,"Arts, Computer"
8339,93,96,58,99,93,70,52,Nature,Arts,Animator,"Arts, Computer"
8340,54,75,95,76,55,69,96,Sports,PE,Fitness Entrepreneur,"PE, Business Studies"
8341,65,83,62,64,74,92,51,Finance,Social,Political Scientist,"History, Social Studies"
8342,79,51,74,79,99,72,88,Robotics,Computer,Astronomer,"Math, Science"
8343,98,100,54,95,59,51,54,Nature,Science,Blockchain Developer,"Computer, Math"
8344,51,82,64,95,76,69,71,History,Arts,Fashion Designer,Arts
8345,85,59,79,61,80,77,55,Teaching,Math,Cybersecurity Analyst,"Computer, Math"
8346,76,54,68,64,88,52,57,Event Management,Computer,Software Developer,"Computer, Math"
8347,88,62,86,100,55,91,60,Leadership,Arts,Animator,"Arts, Computer"
8348,80,86,76,87,94,97,98,Painting,PE,Athlete,"PE, Biology"
8349,55,99,100,52,92,51,96,Teaching,English,Content Creator,English
8350,94,63,95,67,50,94,64,Leadership,English,Journalist,"English, Social Studies"
8351,63,78,100,90,56,91,61,Painting,English,Content Creator,English
8352,75,94,92,76,94,90,95,Nature,PE,Coach,"PE, Biology"
8353,84,51,78,58,77,60,61,Leadership,Math,Software Developer,"Computer, Math"
8354,58,88,58,73,53,92,54,Sports,Social,Sociologist,Social Studies
8355,68,65,81,80,57,66,62,Nature,English,Content Creator,English
8356,59,73,63,67,94,96,99,Teaching,PE,Fitness Entrepreneur,"PE, Business Studies"
8357,63,58,68,64,100,52,76,Coding,Computer,Engineer,"Math, Computer, Science"
8358,70,83,72,95,97,74,53,Finance,Computer,Blockchain Developer,"Computer, Math"
8359,79,59,73,56,57,87,97,Teaching,PE,Athlete,"PE, Biology"
8360,96,90,92,87,71,62,53,Writing,Math,Blockchain Developer,"Computer, Math"
8361,63,81,54,70,90,63,86,Writing,Computer,Cybersecurity Analyst,"Computer, Math"
8362,82,85,90,65,93,58,62,Leadership,Computer,Blockchain Developer,"Computer, Math"
8363,83,100,50,76,54,53,98,Leadership,Science,Cybersecurity Analyst,"Computer, Math"
8364,72,58,67,80,51,99,73,Healthcare,Social,Political Scientist,"History, Social Studies"
8365,57,95,60,55,57,77,72,Finance,Science,Software Developer,"Computer, Math"
8366,60,52,63,69,95,74,69,Event Management,Computer,Game Developer,"Computer, Math"
8367,83,90,60,64,82,75,80,Sports,Science,Cybersecurity Analyst,"Computer, Math"
8368,67,76,79,77,91,81,82,Painting,Computer,Blockchain Developer,"Computer, Math"
8369,50,94,68,76,73,57,72,Event Management,Science,Game Developer,"Computer, Math"
8370,98,59,74,78,65,64,51,Healthcare,Math,Game Developer,"Computer, Math"
8371,57,54,58,56,97,59,93,Finance,Computer,Cybersecurity Analyst,"Computer, Math"
8372,79,57,50,97,56,65,91,Painting,Arts,Graphic Designer,"Arts, Computer"
8373,89,57,58,88,60,81,84,Event Management,Math,Blockchain Developer,"Computer, Math"
8374,88,100,85,78,71,89,65,History,Science,Game Developer,"Computer, Math"
8375,88,84,58,74,95,68,50,Writing,Computer,Cybersecurity Analyst,"Computer, Math"
8376,51,81,87,79,53,58,72,Healthcare,English,Journalist,"English, Social Studies"
8377,93,61,58,89,77,99,52,History,Social,Historian,"History, Social Studies"
8378,100,89,71,51,97,67,53,Painting,Math,Game Developer,"Computer, Math"
8379,92,94,51,59,91,61,61,Coding,Science,Engineer,"Math, Computer, Science"
8380,86,63,60,89,56,53,58,Teaching,Arts,Animator,"Arts, Computer"
8381,71,70,93,80,99,50,77,Finance,Computer,Software Developer,"Computer, Math"
8382,82,94,76,64,74,71,51,Teaching,Science,Blockchain Developer,"Computer, Math"
8383,83,53,93,75,69,93,50,History,English,Public Relations Manager,"English, Social Studies"
8384,99,74,77,97,89,58,99,Coding,Math,Engineer,"Math, Computer, Science"
8385,78,97,67,96,64,87,74,Event Management,Science,Game Developer,"Computer, Math"
8386,50,53,79,63,74,57,90,Robotics,PE,Coach,"PE, Biology"
8387,74,74,73,74,94,52,83,Robotics,Computer,Astronomer,"Math, Science"
8388,89,98,99,71,62,88,100,Event Management,PE,Coach,"PE, Biology"
8389,69,84,80,87,95,89,52,Coding,Computer,Doctor,"Biology, Science"
8390,54,82,56,100,66,58,81,History,Arts,Interior Designer,"Arts, Math"
8391,50,75,79,67,65,69,64,Nature,English,Journalist,"English, Social Studies"
8392,56,54,70,81,65,53,97,Healthcare,PE,Fitness Entrepreneur,"PE, Business Studies"
8393,86,59,73,76,50,59,94,Event Management,PE,Coach,"PE, Biology"
8394,56,59,89,90,57,69,60,Finance,Arts,Fashion Designer,Arts
8395,84,99,66,73,79,90,73,Writing,Science,Blockchain Developer,"Computer, Math"
8396,64,52,94,78,84,91,69,Leadership,English,Content Creator,English
8397,55,98,69,80,96,52,79,Robotics,Science,Scientist,"Math, Science"
8398,67,86,91,89,98,79,53,Nature,Computer,Software Developer,"Computer, Math"
8399,97,87,52,65,50,50,85,Painting,Math,Software Developer,"Computer, Math"
8400,68,70,64,81,85,79,86,Painting,PE,Athlete,"PE, Biology"
8401,76,83,75,53,75,60,100,Teaching,PE,Sports Physiotherapist,"PE, Biology"
8402,53,92,86,60,57,75,72,Coding,Science,Scientist,"Math, Science"
8403,91,93,89,85,63,63,61,Finance,Science,Software Developer,"Computer, Math"
8404,98,74,82,87,93,100,95,Sports,Social,Political Scientist,"History, Social Studies"
8405,98,52,80,62,65,73,88,Leadership,Math,Software Developer,"Computer, Math"
8406,54,98,64,57,84,85,57,History,Science,Software Developer,"Computer, Math"
8407,61,74,62,65,71,52,61,Healthcare,Science,Game Developer,"Computer, Math"
8408,59,94,67,96,56,66,93,Healthcare,Arts,Interior Designer,"Arts, Math"
8409,86,67,75,62,83,79,83,Leadership,Math,Software Developer,"Computer, Math"
8410,86,89,81,77,63,99,99,History,Social,Sociologist,Social Studies
8411,67,63,95,52,91,60,93,Writing,English,Public Relations Manager,"English, Social Studies"
8412,97,55,83,75,100,95,67,Coding,Computer,Engineer,"Math, Computer, Science"
8413,63,93,50,83,83,79,57,Teaching,Science,Software Developer,"Computer, Math"
8414,61,51,64,77,83,62,65,Robotics,Computer,Doctor,"Biology, Science"
8415,77,76,92,70,94,68,72,Leadership,Computer,Game Developer,"Computer, Math"
8416,57,82,99,71,75,73,99,Painting,English,Content Creator,English
8417,74,87,63,83,88,93,53,Robotics,Social,Historian,"History, Social Studies"
8418,61,84,77,77,99,63,84,Painting,Computer,Game Developer,"Computer, Math"
8419,65,80,81,74,91,97,79,Healthcare,Social,Sociologist,Social Studies
8420,90,84,86,61,74,70,80,Writing,Math,Blockchain Developer,"Computer, Math"
8421,72,63,82,83,78,61,77,Teaching,Arts,Interior Designer,"Arts, Math"
8422,55,81,75,77,72,60,82,Event Management,PE,Fitness Entrepreneur,"PE, Business Studies"
8423,52,79,82,57,99,54,50,Nature,Computer,Cybersecurity Analyst,"Computer, Math"
8424,71,55,96,51,50,57,73,Nature,English,Digital Marketer,"English, Business Studies"
8425,78,61,100,72,97,84,60,Coding,English,Digital Marketer,"English, Business Studies"
8426,82,64,53,58,75,72,68,Teaching,Math,Game Developer,"Computer, Math"
8427,55,62,58,86,63,96,85,Writing,Social,Counselor,"Social Studies, Biology"
8428,69,60,55,78,100,51,95,Painting,Computer,Cybersecurity Analyst,"Computer, Math"
8429,79,58,52,63,94,55,100,Sports,PE,Coach,"PE, Biology"
8430,79,77,63,61,74,87,55,Teaching,Social,Historian,"History, Social Studies"
8431,91,75,77,65,92,81,57,Event Management,Computer,Cybersecurity Analyst,"Computer, Math"
8432,75,55,84,67,97,57,71,Robotics,Computer,Scientist,"Math, Science"
8433,80,96,73,77,71,77,82,Leadership,Science,Game Developer,"Computer, Math"
8434,78,60,67,69,97,61,61,Painting,Computer,Software Developer,"Computer, Math"
8435,86,94,67,65,99,72,73,Writing,Computer,Software Developer,"Computer, Math"
8436,76,62,72,61,99,92,50,Sports,Computer,Game Developer,"Computer, Math"
8437,59,83,52,64,97,58,75,Coding,Computer,Engineer,"Math, Computer, Science"
8438,65,65,69,90,51,91,96,Coding,PE,Fitness Entrepreneur,"PE, Business Studies"
8439,54,72,71,72,68,99,89,Finance,Social,Political Scientist,"History, Social Studies"
8440,92,88,82,59,78,76,90,Event Management,Math,Software Developer,"Computer, Math"
8441,84,70,56,87,58,60,89,Event Management,PE,Athlete,"PE, Biology"
8442,62,96,98,82,94,57,69,Teaching,English,Journalist,"English, Social Studies"
8443,73,98,67,80,74,75,73,Coding,Science,Engineer,"Math, Computer, Science"
8444,74,75,57,97,70,92,94,Writing,Arts,Interior Designer,"Arts, Math"
8445,63,52,83,62,82,54,56,Event Management,English,Journalist,"English, Social Studies"
8446,70,84,55,79,57,66,58,Finance,Science,Software Developer,"Computer, Math"
8447,66,77,70,93,50,79,58,Finance,Arts,Graphic Designer,"Arts, Computer"
8448,86,77,67,100,52,50,95,Leadership,Arts,Interior Designer,"Arts, Math"
8449,71,56,85,76,62,59,83,Healthcare,English,Content Creator,English
8450,59,63,51,98,95,51,89,Coding,Arts,Fashion Designer,Arts
8451,77,90,89,61,66,71,72,Writing,Science,Blockchain Developer,"Computer, Math"
8452,89,59,73,88,86,51,86,Leadership,Math,Blockchain Developer,"Computer, Math"
8453,76,67,87,61,73,75,55,Coding,English,Journalist,"English, Social Studies"
8454,83,89,83,53,84,78,99,Healthcare,PE,Sports Physiotherapist,"PE, Biology"
8455,52,63,93,75,94,53,58,Writing,Computer,Cybersecurity Analyst,"Computer, Math"
8456,96,84,64,79,77,53,90,Writing,Math,Game Developer,"Computer, Math"
8457,82,88,99,100,93,96,96,Sports,Arts,Fashion Designer,Arts
8458,99,65,89,83,61,98,59,Finance,Math,Blockchain Developer,"Computer, Math"
8459,74,62,61,99,87,61,63,Coding,Arts,Fashion Designer,Arts
8460,70,65,79,92,61,66,71,Robotics,Arts,Animator,"Arts, Computer"
8461,78,52,65,70,86,63,94,Teaching,PE,Fitness Entrepreneur,"PE, Business Studies"
8462,57,54,63,87,59,57,72,Teaching,Arts,Fashion Designer,Arts
8463,63,91,71,98,85,80,65,Finance,Arts,Fashion Designer,Arts
8464,68,67,71,73,90,50,100,History,PE,Fitness Entrepreneur,"PE, Business Studies"
8465,83,54,58,63,83,88,98,Sports,PE,Coach,"PE, Biology"
8466,56,74,88,51,55,64,57,Writing,English,Journalist,"English, Social Studies"
8467,93,57,79,55,52,62,58,Robotics,Math,Engineer,"Math, Computer, Science"
8468,70,84,74,83,94,87,72,Painting,Computer,Blockchain Developer,"Computer, Math"
8469,61,97,53,85,94,64,52,Leadership,Science,Blockchain Developer,"Computer, Math"
8470,72,95,56,60,69,78,73,Teaching,Science,Software Developer,"Computer, Math"
8471,50,78,93,71,97,92,69,Teaching,Computer,Software Developer,"Computer, Math"
8472,75,73,94,82,76,50,64,Sports,English,Journalist,"English, Social Studies"
8473,69,73,95,57,88,56,59,Healthcare,English,Content Creator,English
8474,57,76,99,89,60,76,84,Painting,English,Journalist,"English, Social Studies"
8475,94,51,76,80,66,95,69,Nature,Social,Historian,"History, Social Studies"
8476,73,57,71,57,56,53,78,Teaching,PE,Sports Physiotherapist,"PE, Biology"
8477,88,59,51,88,97,55,70,Leadership,Computer,Cybersecurity Analyst,"Computer, Math"
8478,60,90,76,90,58,65,84,Sports,Science,Blockchain Developer,"Computer, Math"
